830,242,3.0
9,83,2.0
163,511,4.0
57,136,3.0
536,709,1.0
884,191,4.0
179,275,4.0
717,890,1.0
446,9,4.0
820,499,4.0
729,1416,4.0
922,247,4.0
343,307,5.0
194,386,4.0
776,95,5.0
596,240,4.0
703,257,5.0
702,456,5.0
359,459,1.0
161,971,2.0
402,664,1.0
3,413,3.0
401,157,4.0
85,1059,2.0
483,191,5.0
339,31,5.0
71,528,3.0
313,214,4.0
481,47,3.0
899,22,5.0
448,355,5.0
402,202,5.0
102,100,5.0
893,162,2.0
914,406,3.0
786,223,4.0
453,253,4.0
925,546,4.0
556,643,3.0
845,87,5.0
893,309,5.0
409,752,2.0
628,618,5.0
361,477,4.0
893,136,2.0
534,602,2.0
82,53,4.0
648,914,4.0
116,1196,5.0
117,75,5.0
15,369,3.0
837,110,5.0
263,209,4.0
154,855,4.0
413,5,4.0
513,269,4.0
532,474,5.0
442,181,3.0
633,55,5.0
9,251,3.0
521,339,1.0
778,700,3.0
60,1005,5.0
478,177,3.0
454,267,4.0
442,309,3.0
80,199,2.0
916,404,2.0
116,536,1.0
518,514,2.0
48,11,5.0
682,239,5.0
431,383,3.0
172,339,3.0
894,161,4.0
167,49,4.0
185,347,4.0
103,644,3.0
318,267,4.0
53,12,1.0
802,112,3.0
238,409,3.0
377,405,3.0
37,118,5.0
191,750,2.0
207,374,4.0
285,10,5.0
1,801,4.0
501,750,4.0
674,288,3.0
831,166,4.0
19,93,4.0
584,273,5.0
117,476,5.0
414,179,3.0
499,77,3.0
126,4,1.0
81,333,4.0
28,106,1.0
2,14,1.0
556,54,3.0
782,608,4.0
281,534,5.0
938,196,5.0
421,226,3.0
83,276,3.0
417,408,3.0
911,693,4.0
546,468,5.0
283,1354,4.0
58,219,3.0
15,215,1.0
821,52,5.0
339,99,5.0
384,356,5.0
79,139,5.0
552,350,1.0
558,1240,3.0
617,1039,2.0
847,269,4.0
138,49,5.0
556,241,4.0
546,740,4.0
426,382,5.0
100,121,2.0
26,758,2.0
75,523,5.0
467,571,5.0
469,297,5.0
705,936,1.0
309,695,2.0
49,360,3.0
759,1028,5.0
28,613,5.0
228,33,5.0
474,102,4.0
37,706,2.0
680,68,3.0
26,282,3.0
461,94,4.0
797,97,4.0
920,338,1.0
65,143,3.0
845,268,4.0
735,148,5.0
17,586,4.0
703,693,5.0
416,267,5.0
939,432,4.0
102,261,3.0
10,1054,4.0
802,311,4.0
516,120,4.0
9,552,3.0
173,547,4.0
469,116,4.0
669,156,2.0
114,1016,4.0
587,667,4.0
727,49,4.0
607,154,4.0
450,538,5.0
78,559,3.0
628,895,3.0
479,656,3.0
462,376,2.0
701,443,2.0
501,318,4.0
706,158,3.0
912,681,2.0
335,501,5.0
532,182,5.0
333,465,4.0
742,1018,2.0
66,353,2.0
445,955,4.0
226,1256,5.0
841,1107,3.0
30,965,4.0
2,916,3.0
384,333,4.0
375,1245,3.0
778,1161,2.0
569,417,4.0
711,77,2.0
487,256,2.0
930,971,5.0
580,498,4.0
650,1129,3.0
931,630,4.0
436,1167,4.0
35,406,2.0
603,186,3.0
824,863,5.0
875,829,3.0
114,1509,3.0
434,67,4.0
892,1426,4.0
867,357,3.0
133,861,4.0
384,611,5.0
86,17,4.0
421,101,4.0
12,561,4.0
130,175,5.0
613,345,4.0
58,851,3.0
819,311,3.0
210,443,2.0
888,497,4.0
417,399,4.0
20,704,4.0
863,117,3.0
63,1315,2.0
650,1507,3.0
54,743,3.0
70,455,3.0
489,172,4.0
117,209,4.0
200,695,5.0
35,213,1.0
116,231,5.0
3,208,5.0
406,500,3.0
83,320,5.0
463,961,4.0
15,350,3.0
379,141,4.0
768,1151,3.0
110,146,4.0
87,172,4.0
80,460,5.0
650,216,3.0
922,125,4.0
499,599,4.0
735,565,3.0
17,396,2.0
85,68,3.0
777,468,3.0
491,1353,2.0
18,885,3.0
226,79,4.0
127,117,2.0
300,935,4.0
194,30,5.0
176,349,3.0
626,359,5.0
