558,321,3.0
359,49,5.0
862,444,4.0
82,45,5.0
116,143,5.0
764,745,3.0
579,425,3.0
119,76,3.0
364,1092,3.0
740,185,3.0
626,622,4.0
335,445,1.0
774,1314,3.0
114,89,5.0
186,783,5.0
47,156,4.0
534,1031,1.0
528,995,1.0
5,84,4.0
657,695,3.0
758,81,4.0
632,846,2.0
226,888,4.0
55,161,5.0
630,631,3.0
646,504,2.0
887,423,4.0
86,502,1.0
313,1009,3.0
49,403,4.0
602,174,5.0
413,858,3.0
750,142,4.0
867,428,4.0
701,139,3.0
650,1009,3.0
303,93,2.0
442,573,5.0
47,65,5.0
513,52,4.0
154,735,5.0
129,384,4.0
364,110,4.0
847,460,4.0
579,311,3.0
19,28,3.0
97,547,5.0
719,1343,1.0
254,84,3.0
501,622,5.0
633,936,3.0
118,423,3.0
607,373,1.0
82,261,2.0
633,389,5.0
339,272,1.0
313,22,4.0
489,399,2.0
161,12,3.0
830,534,4.0
480,404,4.0
103,1076,4.0
765,147,3.0
366,455,3.0
793,56,5.0
660,68,4.0
881,12,5.0
179,3,5.0
626,53,4.0
908,241,3.0
454,83,3.0
58,926,2.0
543,695,3.0
532,5,5.0
246,95,3.0
758,56,3.0
58,479,4.0
117,862,5.0
479,350,1.0
890,113,1.0
387,219,3.0
713,72,3.0
327,364,5.0
464,189,4.0
333,1100,1.0
52,577,3.0
445,570,2.0
496,770,3.0
164,491,4.0
442,1028,5.0
498,28,4.0
634,360,2.0
610,339,1.0
893,734,4.0
448,408,5.0
125,180,5.0
104,498,5.0
831,767,4.0
467,801,4.0
875,207,4.0
625,706,3.0
558,33,3.0
77,471,4.0
252,512,5.0
205,25,4.0
530,125,4.0
784,879,2.0
366,471,5.0
838,406,1.0
264,1049,5.0
230,98,3.0
295,275,4.0
650,473,3.0
184,681,2.0
885,470,3.0
847,305,4.0
626,390,4.0
637,96,5.0
758,618,4.0
43,146,1.0
897,862,3.0
840,214,1.0
404,534,4.0
58,22,4.0
703,338,4.0
899,87,5.0
95,233,2.0
8,71,4.0
696,1031,4.0
225,256,5.0
749,102,4.0
657,872,2.0
468,949,4.0
841,513,3.0
895,846,4.0
578,230,2.0
682,528,4.0
690,864,4.0
628,50,3.0
181,529,4.0
325,856,3.0
662,643,4.0
198,83,4.0
531,342,4.0
38,50,4.0
102,471,4.0
317,100,3.0
479,556,3.0
60,444,3.0
819,1241,5.0
526,960,4.0
154,217,5.0
609,1077,2.0
499,559,4.0
15,408,5.0
490,366,4.0
81,510,5.0
862,310,3.0
153,754,4.0
109,47,4.0
908,697,4.0
440,622,4.0
397,387,4.0
875,1048,3.0
548,454,3.0
434,1095,4.0
650,965,4.0
498,1069,5.0
143,5,5.0
615,743,3.0
11,749,5.0
706,704,2.0
483,1224,2.0
445,268,4.0
6,185,5.0
654,794,3.0
814,254,5.0
461,669,3.0
421,211,3.0
531,479,5.0
654,26,2.0
476,613,3.0
493,1167,1.0
831,29,5.0
844,332,3.0
286,471,4.0
896,364,4.0
730,174,4.0
347,403,5.0
764,348,2.0
834,84,3.0
120,400,4.0
428,240,4.0
87,227,3.0
582,138,3.0
153,52,4.0
430,367,3.0
842,361,3.0
114,512,5.0
391,116,1.0
907,745,3.0
885,1088,2.0
708,160,4.0
921,982,4.0
231,347,3.0
477,1034,5.0
229,346,3.0
61,22,3.0
558,465,4.0
95,181,1.0
3,1077,3.0
52,449,3.0
493,357,4.0
375,103,4.0
584,243,5.0
352,1175,3.0
899,176,5.0
90,165,2.0
38,855,3.0
349,43,5.0
814,435,4.0
154,622,5.0
384,96,5.0
837,235,5.0
512,1434,3.0
191,256,4.0
65,190,3.0
747,82,5.0
52,281,3.0
236,629,4.0
528,600,4.0
864,367,3.0
911,1108,4.0
405,73,4.0
455,1126,2.0
759,253,4.0
923,177,4.0
254,5,5.0
887,758,3.0
392,505,3.0
885,350,3.0
255,864,4.0
48,73,4.0
708,740,3.0
254,465,4.0
252,346,5.0
116,1011,2.0
80,1143,3.0
67,303,2.0
90,499,4.0
713,793,3.0
876,936,4.0
428,50,3.0
640,570,2.0
139,460,4.0
85,657,4.0
337,268,3.0
511,96,5.0
481,221,5.0
787,24,4.0
207,56,5.0
931,702,5.0
897,88,4.0
397,344,3.0
156,694,4.0
487,551,3.0
60,26,4.0
534,100,3.0
161,228,2.0
544,437,2.0
883,253,3.0
921,113,4.0
584,431,5.0
356,893,3.0
888,657,4.0
38,95,1.0
422,60,4.0
442,505,3.0
752,85,4.0
99,577,4.0
143,32,3.0
421,1276,3.0
129,103,5.0
687,153,4.0
686,1,5.0
802,973,3.0
548,1385,3.0
179,216,5.0
193,108,4.0
182,307,4.0
14,623,3.0
896,291,4.0
772,502,5.0
340,807,4.0
925,1253,4.0
890,337,5.0
478,89,4.0
463,355,5.0
379,258,3.0
11,529,4.0
759,254,3.0
65,613,3.0
27,25,2.0
57,229,2.0
115,209,3.0
140,52,3.0
618,832,3.0
435,117,5.0
60,347,4.0
118,22,4.0
829,887,4.0
394,147,3.0
779,166,4.0
584,187,1.0
765,529,4.0
440,102,5.0
31,78,5.0
425,1103,3.0
616,120,3.0
802,288,5.0
633,683,3.0
145,154,4.0
607,1007,4.0
416,12,4.0
519,10,3.0
939,1549,4.0
30,250,2.0
825,361,4.0
821,305,5.0
613,228,5.0
404,1020,5.0
91,498,5.0
3,689,4.0
542,501,4.0
425,890,1.0
644,361,5.0
826,513,5.0
811,491,3.0
778,959,4.0
674,25,3.0
428,11,2.0
912,179,3.0
661,599,4.0
311,733,4.0
578,625,4.0
492,364,4.0
794,98,4.0
556,22,3.0
658,138,4.0
90,1089,3.0
264,532,4.0
15,433,5.0
97,669,4.0
479,911,2.0
118,203,4.0
587,56,4.0
55,469,3.0
196,117,5.0
633,168,1.0
181,228,3.0
705,21,4.0
793,540,3.0
310,583,5.0
802,352,5.0
116,66,5.0
15,685,2.0
438,843,5.0
650,427,4.0
174,400,2.0
337,144,2.0
899,434,4.0
405,571,4.0
116,1196,5.0
129,482,4.0
765,157,5.0
728,150,5.0
264,97,4.0
404,108,1.0
102,923,4.0
348,220,3.0
364,34,4.0
649,219,1.0
310,479,2.0
742,172,3.0
191,31,5.0
669,707,2.0
355,681,5.0
313,573,3.0
769,101,3.0
58,428,5.0
22,1144,1.0
650,52,3.0
479,155,4.0
162,884,5.0
181,219,3.0
239,1211,3.0
645,260,4.0
75,467,1.0
617,275,5.0
341,396,3.0
896,125,4.0
142,1166,3.0
406,345,2.0
626,273,5.0
720,10,2.0
378,707,4.0
528,361,5.0
476,156,4.0
831,137,3.0
808,573,3.0
695,185,5.0
501,470,3.0
941,807,3.0
473,502,5.0
47,117,3.0
259,95,1.0
534,288,4.0
862,274,4.0
37,523,3.0
38,527,5.0
283,309,1.0
81,31,5.0
687,98,5.0
7,320,4.0
446,729,5.0
35,158,1.0
617,1237,2.0
713,280,3.0
553,561,5.0
65,1091,2.0
655,488,3.0
530,33,4.0
53,235,5.0
856,660,5.0
705,254,3.0
68,1005,4.0
643,108,5.0
868,89,3.0
17,192,2.0
752,1075,1.0
863,98,3.0
656,1402,3.0
499,883,2.0
646,1020,4.0
188,346,4.0
12,278,4.0
10,217,5.0
58,666,1.0
499,151,4.0
145,491,4.0
181,777,2.0
752,565,4.0
18,512,4.0
196,531,5.0
384,597,4.0
808,254,5.0
394,685,1.0
207,485,5.0
769,317,3.0
477,417,4.0
797,820,4.0
318,280,5.0
837,1284,3.0
802,287,3.0
802,433,2.0
624,85,5.0
790,313,3.0
162,582,3.0
46,24,4.0
911,377,5.0
325,314,3.0
565,541,4.0
114,503,3.0
38,986,5.0
847,34,3.0
169,595,3.0
278,52,3.0
129,222,4.0
105,1,4.0
901,311,5.0
723,1120,5.0
6,597,4.0
35,466,1.0
602,614,5.0
230,928,1.0
238,382,2.0
534,887,2.0
657,1006,2.0
446,460,4.0
885,53,5.0
797,506,4.0
913,20,4.0
315,993,5.0
830,176,3.0
768,607,3.0
700,677,4.0
80,753,3.0
864,936,5.0
875,191,4.0
121,267,3.0
639,158,3.0
558,669,5.0
23,500,4.0
922,78,3.0
752,607,3.0
15,161,5.0
620,158,3.0
41,170,3.0
283,174,4.0
478,762,2.0
784,740,2.0
110,318,3.0
673,407,1.0
366,51,4.0
759,177,4.0
576,308,2.0
159,89,5.0
479,1237,3.0
880,291,3.0
205,445,3.0
136,207,3.0
648,173,3.0
313,102,4.0
519,229,4.0
399,350,3.0
19,264,3.0
64,34,4.0
118,297,5.0
470,556,4.0
820,691,4.0
628,431,3.0
30,1082,4.0
442,615,4.0
793,320,1.0
565,585,4.0
599,180,5.0
90,506,5.0
89,687,2.0
346,381,2.0
872,130,2.0
868,1017,3.0
348,318,3.0
457,418,3.0
90,14,2.0
324,49,4.0
98,49,4.0
496,150,4.0
39,423,4.0
493,361,4.0
738,360,1.0
556,235,3.0
379,732,4.0
907,200,4.0
826,292,4.0
226,733,4.0
58,1491,1.0
493,78,5.0
23,656,4.0
752,567,5.0
620,681,4.0
310,311,2.0
133,156,4.0
166,101,5.0
826,357,2.0
298,103,2.0
885,1510,3.0
802,190,5.0
65,151,3.0
268,89,4.0
364,428,3.0
476,49,3.0
516,28,3.0
827,730,5.0
881,307,5.0
246,242,4.0
442,231,3.0
471,215,1.0
47,367,4.0
111,573,3.0
720,783,3.0
521,353,5.0
250,368,4.0
617,531,3.0
742,34,5.0
646,244,2.0
89,502,4.0
116,1143,4.0
127,552,5.0
13,177,4.0
136,551,3.0
912,715,3.0
831,1151,4.0
505,475,5.0
467,1097,4.0
454,501,3.0
179,200,5.0
450,697,4.0
866,407,4.0
784,895,3.0
894,110,3.0
708,506,4.0
374,205,3.0
127,140,5.0
428,307,4.0
167,68,5.0
478,855,4.0
612,860,3.0
409,117,2.0
625,702,4.0
868,261,4.0
706,1011,1.0
935,133,4.0
116,135,5.0
880,462,4.0
254,36,5.0
482,725,4.0
904,364,3.0
585,269,5.0
669,66,4.0
342,217,4.0
478,177,3.0
35,674,1.0
392,29,4.0
892,1084,4.0
576,3,4.0
335,840,1.0
224,862,5.0
38,247,5.0
530,969,4.0
622,114,2.0
555,83,3.0
826,226,3.0
654,179,2.0
420,420,4.0
501,291,4.0
480,719,5.0
797,1222,3.0
28,342,4.0
942,355,4.0
792,647,4.0
534,151,1.0
555,496,5.0
790,307,3.0
503,872,5.0
23,533,3.0
611,294,3.0
285,101,4.0
238,339,1.0
936,420,3.0
138,136,5.0
402,33,3.0
548,795,5.0
369,879,2.0
401,190,2.0
650,574,4.0
76,464,2.0
625,403,3.0
566,1,4.0
119,532,3.0
209,280,2.0
768,240,4.0
19,1125,2.0
618,139,4.0
617,717,1.0
125,367,5.0
367,577,5.0
693,289,4.0
637,191,3.0
845,87,5.0
158,151,5.0
175,692,5.0
841,394,4.0
491,425,3.0
771,530,1.0
3,53,5.0
728,269,3.0
379,239,3.0
