650,725,3.0
127,166,4.0
187,930,5.0
458,60,2.0
802,288,5.0
528,36,4.0
522,241,3.0
60,622,4.0
876,221,5.0
63,329,5.0
929,409,5.0
650,254,4.0
119,689,3.0
865,78,5.0
310,145,3.0
514,862,4.0
434,672,5.0
127,231,5.0
428,552,3.0
470,586,4.0
192,112,4.0
41,311,4.0
162,77,4.0
252,141,4.0
71,14,3.0
220,891,4.0
752,169,3.0
748,315,5.0
16,931,4.0
38,493,1.0
789,189,5.0
885,392,4.0
708,936,5.0
17,587,3.0
80,767,5.0
15,1180,4.0
605,31,5.0
644,309,3.0
775,161,5.0
111,414,2.0
556,29,3.0
887,1355,3.0
90,1089,3.0
927,828,3.0
705,21,4.0
233,157,4.0
53,471,4.0
641,695,4.0
878,189,4.0
402,356,1.0
778,851,4.0
292,568,3.0
825,587,5.0
742,296,3.0
450,427,4.0
527,376,3.0
847,102,3.0
454,388,3.0
448,173,3.0
391,1034,2.0
43,233,2.0
159,561,3.0
600,209,5.0
254,584,5.0
158,321,5.0
203,863,4.0
112,318,3.0
830,176,3.0
178,157,5.0
17,657,4.0
742,401,2.0
896,14,2.0
882,144,2.0
530,633,2.0
191,235,5.0
454,465,5.0
743,217,5.0
556,1026,3.0
169,98,3.0
137,454,4.0
269,116,2.0
800,502,3.0
447,408,4.0
769,358,2.0
829,329,4.0
272,547,5.0
644,576,3.0
325,623,5.0
827,1120,3.0
834,84,3.0
392,695,4.0
321,400,5.0
264,408,4.0
161,1034,4.0
696,326,4.0
893,136,2.0
310,6,4.0
765,93,5.0
322,1229,5.0
374,94,4.0
315,66,5.0
95,278,3.0
19,94,4.0
22,323,4.0
406,133,5.0
752,640,4.0
23,204,3.0
446,309,3.0
502,288,2.0
751,839,3.0
318,269,4.0
12,754,4.0
778,1027,2.0
17,946,2.0
226,244,4.0
906,321,3.0
504,21,3.0
90,94,5.0
200,531,3.0
103,216,5.0
65,768,2.0
476,235,5.0
644,1383,2.0
81,77,5.0
68,724,1.0
402,338,1.0
793,544,4.0
489,186,4.0
183,174,4.0
633,849,2.0
226,649,4.0
782,635,3.0
50,175,4.0
865,690,5.0
358,310,2.0
569,646,1.0
104,719,5.0
58,437,2.0
808,474,5.0
927,601,3.0
728,150,5.0
790,864,4.0
523,145,4.0
700,200,5.0
374,207,3.0
553,99,5.0
144,78,4.0
366,710,4.0
248,216,2.0
871,336,4.0
339,165,1.0
894,29,5.0
427,394,3.0
13,107,3.0
43,862,1.0
555,531,2.0
399,357,5.0
71,354,4.0
168,252,3.0
103,669,4.0
153,33,3.0
821,751,4.0
24,17,4.0
315,26,5.0
405,816,4.0
181,820,3.0
37,720,4.0
878,893,1.0
